In,Out,Date,Time,Branch,Group,Security Gate
30,63,5/23/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
76,111,5/23/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
5,64,5/23/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
20,51,5/23/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
30,64,5/24/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
4,59,5/24/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
8,48,5/24/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
23,52,5/24/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,38,5/24/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
4,42,5/24/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,37,5/24/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,25,5/24/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
1,20,5/24/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
14,30,5/24/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,20,5/24/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
0,17,5/24/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
6,15,5/24/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,10,5/24/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
0,12,5/24/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,14,5/24/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,7,5/24/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
4,5,5/24/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
21,11,5/24/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,2,5/24/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
3,3,5/24/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,3,5/24/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
5,3,5/24/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
8,10,5/24/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
57,10,5/24/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,13,5/24/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
16,1,5/24/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
25,8,5/24/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
4,13,5/24/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
29,22,5/24/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
91,9,5/24/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
4,20,5/24/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
22,4,5/24/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
55,17,5/24/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
11,33,5/24/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
48,46,5/24/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
151,20,5/24/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
10,39,5/24/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
37,10,5/24/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1679,1478,5/24/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
5111,4845,5/24/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
87,30,5/24/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
24,34,5/24/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
68,46,5/24/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
254,31,5/24/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
20,100,5/24/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
81,53,5/24/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
13,4,5/24/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
83,10,5/24/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
106,46,5/24/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
29,55,5/24/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
98,64,5/24/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
278,34,5/24/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
13,133,5/24/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
61,61,5/24/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
6,13,5/24/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
79,33,5/24/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
112,67,5/24/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
39,90,5/24/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
95,100,5/24/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
316,58,5/24/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,200,5/24/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
74,84,5/24/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
10,18,5/24/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
80,57,5/24/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
109,64,5/24/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
42,68,5/24/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
96,98,5/24/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
359,51,5/24/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
26,231,5/24/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
98,91,5/24/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
14,25,5/24/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
97,66,5/24/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
138,82,5/24/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
59,77,5/24/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
103,104,5/24/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
405,56,5/24/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
32,217,5/24/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
104,87,5/24/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,22,5/24/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
89,80,5/24/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
99,65,5/24/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
42,83,5/24/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
102,109,5/24/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
317,78,5/24/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
21,233,5/24/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
86,121,5/24/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
14,19,5/24/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
91,55,5/24/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
127,60,5/24/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
36,101,5/24/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
83,106,5/24/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
309,97,5/24/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
14,232,5/24/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
88,134,5/24/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,22,5/24/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
70,94,5/24/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
81,63,5/24/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
30,66,5/24/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
55,122,5/24/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
213,62,5/24/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
14,219,5/24/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
58,119,5/24/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
8,18,5/24/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
47,80,5/24/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
63,50,5/24/2023,6:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
28,80,5/24/2023,6:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
52,117,5/24/2023,6:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
195,83,5/24/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
19,241,5/24/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
48,151,5/24/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
4,22,5/24/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
19,85,5/24/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
54,26,5/24/2023,7:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
11,60,5/24/2023,7:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
53,64,5/24/2023,7:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
158,74,5/24/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
17,131,5/24/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
54,114,5/24/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
3,14,5/24/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
8,66,5/24/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
70,40,5/24/2023,8:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
15,43,5/24/2023,8:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
52,68,5/24/2023,8:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
143,55,5/24/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
10,104,5/24/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
56,82,5/24/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
20,19,5/24/2023,9:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
8,29,5/24/2023,9:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
23,30,5/24/2023,9:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
132,86,5/24/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
8,110,5/24/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
38,94,5/24/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
103,106,5/24/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,78,5/24/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
26,57,5/24/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
65,104,5/24/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
5,83,5/24/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
16,69,5/24/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
32,81,5/25/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,58,5/25/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
7,50,5/25/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
16,40,5/25/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,45,5/25/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
6,32,5/25/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
8,37,5/25/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,31,5/25/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
6,18,5/25/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,23,5/25/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,9,5/25/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
1,21,5/25/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
2,9,5/25/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,8,5/25/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,7,5/25/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
8,8,5/25/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,7,5/25/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
0,8,5/25/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,4,5/25/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,4,5/25/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,3,5/25/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,3,5/25/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
3,5,5/25/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
9,6,5/25/2023,7:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
60,9,5/25/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,7,5/25/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
17,7,5/25/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
5,2,5/25/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
4,2,5/25/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
13,3,5/25/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
1,6,5/25/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
20,6,5/25/2023,8:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
84,5,5/25/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
8,7,5/25/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
20,7,5/25/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
4,6,5/25/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
9,20,5/25/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
47,16,5/25/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
9,26,5/25/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
34,36,5/25/2023,9:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
175,12,5/25/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
6,30,5/25/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
35,23,5/25/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1,1,5/25/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
0,0,5/25/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
86,31,5/25/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
17,52,5/25/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
55,64,5/25/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
217,24,5/25/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
15,98,5/25/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
52,43,5/25/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
9,5,5/25/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
68,20,5/25/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
67,25,5/25/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
12,39,5/25/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
52,38,5/25/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
223,34,5/25/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
18,105,5/25/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
75,60,5/25/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
17,12,5/25/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
74,26,5/25/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
107,60,5/25/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
44,54,5/25/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
97,88,5/25/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
306,42,5/25/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
17,144,5/25/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
58,71,5/25/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
13,16,5/25/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
88,53,5/25/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
142,73,5/25/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
52,94,5/25/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
100,104,5/25/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
305,63,5/25/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
29,207,5/25/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
68,95,5/25/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
9,23,5/25/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
99,73,5/25/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
126,52,5/25/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
37,56,5/25/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
87,77,5/25/2023,2:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
293,56,5/25/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,153,5/25/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
81,72,5/25/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,11,5/25/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
77,58,5/25/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
119,75,5/25/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
39,103,5/25/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
61,129,5/25/2023,3:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
318,86,5/25/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,246,5/25/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
81,105,5/25/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
10,24,5/25/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
75,59,5/25/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
95,50,5/25/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
38,112,5/25/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
74,111,5/25/2023,4:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
258,90,5/25/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
18,225,5/25/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
78,122,5/25/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
9,26,5/25/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
62,82,5/25/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
93,52,5/25/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
19,75,5/25/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
58,93,5/25/2023,5:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
166,65,5/25/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
10,168,5/25/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
52,110,5/25/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
4,17,5/25/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
58,65,5/25/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
75,56,5/25/2023,6:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
23,83,5/25/2023,6:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
